,P0,P1
962,4.421875,-5.62109375
963,4.515625,-5.6484375
964,4.421875,-5.62109375
965,4.375,-5.6015625
966,4.37109375,-5.6015625
967,-3.48828125,3.322265625
968,4.4609375,-5.62890625
969,3.72265625,-5.34765625
970,3.20703125,-4.94921875
971,2.14453125,-3.552734375
972,4.39453125,-5.609375
973,4.3203125,-5.59765625
974,4.53515625,-5.65625
975,4.30859375,-5.5859375
976,3.150390625,-4.8984375
977,4.55859375,-5.66796875
978,3.294921875,-5.03125
979,2.951171875,-4.71875
980,3.283203125,-5.015625
981,4.55078125,-5.66796875
982,4.28125,-5.57421875
983,4.296875,-5.578125
984,3.921875,-5.44921875
985,4.40625,-5.61328125
986,4.50390625,-5.64453125
987,4.51953125,-5.65234375
988,4.078125,-5.5078125
989,4.41015625,-5.6171875
990,-2.228515625,0.99609375
991,2.68359375,-4.3984375
992,4.51953125,-5.65625
993,4.4140625,-5.625
994,3.498046875,-5.1875
995,-3.126953125,2.228515625
996,3.232421875,-4.98046875
997,4.49609375,-5.65234375
998,2.044921875,-1.912109375
999,-2.66015625,1.4228515625
1000,-3.486328125,3.322265625
1001,4.484375,-5.6484375
1002,4.3828125,-5.60546875
1003,3.142578125,-4.89453125
1004,3.533203125,-5.21484375
1005,4.01953125,-5.49609375
1006,-3.490234375,3.32421875
1007,4.16015625,-5.54296875
1008,4.3671875,-5.60546875
1009,4.421875,-5.6171875
1010,4.4375,-5.6328125
1011,4.453125,-5.62890625
1012,4.41015625,-5.62109375
1013,4.38671875,-5.609375
1014,3.08203125,-4.84375
1015,2.890625,-4.65234375
1016,3.9296875,-5.453125
1017,3.8984375,-5.43359375
1018,4.421875,-5.625
1019,3.1875,-4.9375
1020,4.5625,-5.6640625
1021,3.18359375,-4.93359375
1022,3.259765625,-4.9921875
1023,-3.482421875,3.3046875
1024,4.44140625,-5.6328125
1025,3.255859375,-4.99609375
1026,4.35546875,-5.6015625
1027,4.2890625,-5.5703125
1028,4.2421875,-5.5625
1029,4.5078125,-5.64453125
1030,4.0,-5.484375
1031,4.23046875,-5.55859375
1032,3.9765625,-5.46875
1033,4.421875,-5.62109375
1034,-3.474609375,3.2734375
1035,3.384765625,-5.10546875
1036,2.78515625,-4.51953125
1037,3.76171875,-5.36328125
1038,3.658203125,-5.3046875
1039,3.564453125,-5.2421875
1040,4.3203125,-5.58984375
1041,4.53125,-5.66015625
1042,4.4765625,-5.64453125
1043,4.453125,-5.62890625
1044,4.5078125,-5.6484375
1045,4.46484375,-5.63671875
1046,3.7578125,-5.359375
1047,2.763671875,-4.5
1048,-3.41015625,3.02734375
1049,3.08203125,-4.84375
1050,4.25390625,-5.56640625
1051,4.3671875,-5.6015625
1052,4.05859375,-5.5078125
1053,3.55078125,-5.2265625
1054,4.31640625,-5.58203125
1055,4.54296875,-5.6640625
1056,4.546875,-5.6640625
1057,3.8828125,-5.42578125
1058,2.166015625,-2.990234375
1059,4.28125,-5.57421875
1060,2.94921875,-4.7109375
1061,4.49609375,-5.64453125
1062,4.28515625,-5.578125
1063,3.3828125,-5.09765625
1064,3.892578125,-5.4375
1065,4.37890625,-5.61328125
1066,2.966796875,-4.7265625
1067,1.978515625,-3.1328125
1068,3.775390625,-5.37890625
1069,-3.478515625,3.287109375
1070,2.677734375,-4.38671875
1071,3.67578125,-5.3125
1072,4.515625,-5.66015625
1073,4.55859375,-5.671875
1074,3.177734375,-4.93359375
1075,3.732421875,-5.34375
1076,4.3203125,-5.59375
1077,4.05078125,-5.5
1078,3.546875,-5.22265625
1079,-3.4609375,3.212890625
1080,4.48828125,-5.64453125
1081,2.755859375,-4.49609375
1082,4.375,-5.609375
1083,2.23828125,-3.732421875
1084,-3.392578125,2.98046875
1085,2.79296875,-4.53515625
1086,4.390625,-5.609375
1087,2.26171875,-3.76171875
1088,4.546875,-5.6640625
1089,3.3984375,-5.11328125
1090,3.541015625,-5.21875
1091,4.46875,-5.63671875
1092,3.2890625,-5.02734375
1093,4.3515625,-5.6015625
1094,4.36328125,-5.59765625
1095,4.4140625,-5.62109375
1096,3.607421875,-5.26953125
1097,4.51171875,-5.6484375
1098,4.09765625,-5.52734375
1099,4.34375,-5.58984375
1100,4.28125,-5.57421875
1101,3.80859375,-5.390625
1102,4.51953125,-5.6484375
1103,3.974609375,-5.4765625
1104,3.220703125,-4.96875
1105,4.5703125,-5.671875
1106,3.30078125,-5.03125
1107,2.953125,-4.71484375
1108,3.263671875,-5.0
1109,3.486328125,-5.17578125
1110,4.50390625,-5.64453125
1111,3.27734375,-5.015625
1112,3.916015625,-5.44921875
1113,4.5390625,-5.66015625
1114,4.5390625,-5.66015625
1115,4.47265625,-5.640625
1116,4.5390625,-5.66015625
1117,3.298828125,-5.03125
1118,3.740234375,-5.359375
1119,3.806640625,-5.39453125
1120,4.4296875,-5.625
1121,3.375,-5.09375
1122,3.181640625,-4.9296875
1123,-3.466796875,3.24609375
1124,4.16796875,-5.546875
1125,4.48828125,-5.640625
1126,4.34375,-5.59375
1127,4.40234375,-5.61328125
1128,4.42578125,-5.6171875
1129,2.498046875,-4.109375
1130,4.4453125,-5.62890625
1131,4.47265625,-5.63671875
1132,3.904296875,-5.43359375
1133,3.474609375,-5.16796875
1134,4.125,-5.52734375
1135,4.390625,-5.609375
1136,4.390625,-5.609375
1137,4.50390625,-5.64453125
1138,3.240234375,-4.984375
1139,4.4453125,-5.62890625
1140,-3.482421875,3.296875
1141,4.40625,-5.61328125
1142,4.53515625,-5.66015625
1143,3.103515625,-4.86328125
1144,4.20703125,-5.546875
1145,4.33984375,-5.59375
1146,4.515625,-5.6484375
1147,4.51171875,-5.640625
1148,3.126953125,-4.890625
1149,4.46484375,-5.62890625
1150,4.40234375,-5.6171875
1151,3.4296875,-5.13671875
1152,3.5703125,-5.23828125
1153,4.48046875,-5.640625
1154,4.4765625,-5.6328125
1155,-3.474609375,3.263671875
1156,4.4453125,-5.62109375
1157,3.7734375,-5.3671875
1158,4.5078125,-5.6484375
1159,4.00390625,-5.484375
1160,4.44140625,-5.62890625
1161,3.798828125,-5.390625
1162,3.271484375,-5.00390625
1163,4.4921875,-5.64453125
1164,3.2109375,-4.95703125
1165,-3.482421875,3.30078125
1166,3.974609375,-5.46875
1167,4.31640625,-5.58984375
1168,4.375,-5.609375
1169,4.51953125,-5.65234375
1170,4.5,-5.64453125
1171,-2.46484375,1.1162109375
1172,-3.4453125,3.16015625
1173,4.484375,-5.64453125
1174,3.490234375,-5.17578125
1175,-3.470703125,3.25
1176,3.228515625,-4.9765625
1177,4.4609375,-5.6328125
1178,4.2734375,-5.5703125
1179,2.83984375,-4.58203125
1180,0.4306640625,-0.229736328125
1181,4.41015625,-5.6171875
1182,3.2109375,-4.95703125
1183,-3.048828125,2.083984375
1184,4.4609375,-5.62890625
1185,2.728515625,-4.44921875
1186,4.38671875,-5.609375
1187,4.29296875,-5.578125
1188,3.701171875,-5.33203125
1189,4.46875,-5.640625
1190,2.982421875,-4.75
1191,4.4453125,-5.6328125
1192,4.46875,-5.6328125
1193,4.2890625,-5.578125
1194,4.45703125,-5.6328125
1195,4.2734375,-5.56640625
1196,4.34765625,-5.59765625
1197,2.37890625,-3.935546875
1198,-3.482421875,3.296875
1199,4.35546875,-5.59765625
1200,4.4765625,-5.64453125
1201,3.900390625,-5.43359375
1202,4.55859375,-5.6640625
1203,3.39453125,-5.109375
1204,4.390625,-5.61328125
1205,2.76953125,-4.50390625
1206,2.591796875,-4.27734375
1207,2.427734375,-4.0390625
1208,2.822265625,-4.56640625
1209,4.11328125,-5.51953125
1210,4.3125,-5.5859375
1211,2.00390625,-3.158203125
1212,4.4765625,-5.640625
1213,4.56640625,-5.66796875
1214,-0.712890625,0.5517578125
1215,4.51171875,-5.64453125
1216,4.4765625,-5.640625
1217,4.12109375,-5.51953125
1218,4.4765625,-5.640625
1219,-3.384765625,2.94140625
1220,4.578125,-5.6796875
1221,4.50390625,-5.64453125
1222,4.5546875,-5.6640625
1223,4.3984375,-5.609375
1224,4.55859375,-5.66796875
1225,2.939453125,-4.703125
1226,4.4296875,-5.62890625
1227,-3.486328125,3.318359375
1228,2.947265625,-4.70703125
1229,4.40625,-5.609375
1230,3.25390625,-4.984375
1231,3.28125,-5.015625
1232,4.43359375,-5.62109375
1233,4.5234375,-5.65625
1234,4.41796875,-5.62109375
1235,4.4765625,-5.64453125
1236,4.4375,-5.6328125
1237,4.4296875,-5.625
1238,2.275390625,-3.791015625
1239,4.1953125,-5.546875
1240,-3.453125,3.185546875
1241,4.28125,-5.5703125
1242,4.53125,-5.66015625
1243,4.359375,-5.6015625
1244,4.546875,-5.66796875
1245,4.34765625,-5.6015625
1246,4.515625,-5.65625
1247,4.54296875,-5.6640625
1248,4.13671875,-5.52734375
1249,4.53125,-5.65625
1250,-3.482421875,3.29296875
1251,3.9296875,-5.44921875
1252,4.16796875,-5.54296875
1253,3.763671875,-5.3671875
1254,2.634765625,-4.359375
1255,4.54296875,-5.66015625
1256,4.4375,-5.62890625
1257,-3.45703125,3.203125
1258,2.267578125,-3.783203125
1259,4.5078125,-5.6484375
1260,4.3359375,-5.58984375
1261,3.595703125,-5.2578125
1262,3.408203125,-5.125
1263,4.3671875,-5.60546875
1264,-3.486328125,3.322265625
1265,3.3984375,-5.11328125
1266,4.46875,-5.6328125
1267,4.48828125,-5.640625
1268,4.53515625,-5.66015625
1269,4.56640625,-5.671875
1270,3.884765625,-5.4296875
1271,4.33984375,-5.58984375
1272,3.275390625,-5.01953125
1273,4.2734375,-5.5703125
1274,4.484375,-5.64453125
1275,4.16796875,-5.5390625
1276,2.232421875,-3.685546875
1277,4.5,-5.64453125
1278,3.798828125,-5.3984375
1279,3.76953125,-5.3671875
1280,4.421875,-5.625
1281,-0.7939453125,1.236328125
1282,4.50390625,-5.6484375
1283,-3.25,2.486328125
1284,4.0078125,-5.48046875
1285,4.21875,-5.5625
1286,3.3515625,-5.07421875
1287,4.4609375,-5.63671875
1288,4.15625,-5.53515625
1289,4.23828125,-5.5625
1290,4.5703125,-5.6796875
1291,3.724609375,-5.34765625
1292,3.875,-5.43359375
1293,2.76171875,-4.49609375
1294,2.712890625,-4.4453125
1295,2.154296875,-3.53515625
1296,4.4921875,-5.6484375
1297,4.5078125,-5.6484375
1298,4.4375,-5.625
1299,3.298828125,-5.02734375
1300,4.1796875,-5.54296875
1301,4.55859375,-5.6640625
1302,4.48828125,-5.6484375
1303,3.396484375,-5.109375
1304,3.625,-5.27734375
1305,-3.30859375,2.671875
1306,-3.486328125,3.318359375
1307,3.046875,-4.80078125
1308,4.4765625,-5.640625
1309,4.44140625,-5.62890625
1310,4.515625,-5.65625
1311,4.46875,-5.640625
1312,3.75,-5.359375
1313,3.1953125,-4.94140625
1314,4.54296875,-5.66015625
1315,-3.453125,3.17578125
1316,4.51171875,-5.6484375
1317,3.453125,-5.15625
1318,2.3046875,-2.40234375
1319,3.77734375,-5.375
1320,4.3359375,-5.59375
1321,-3.478515625,3.28125
1322,4.5390625,-5.66015625
1323,4.4609375,-5.6328125
1324,4.4765625,-5.64453125
1325,-2.16796875,0.83935546875
1326,3.5078125,-5.1953125
1327,4.53125,-5.66015625
1328,3.330078125,-5.05859375
1329,3.8203125,-5.3984375
1330,-3.494140625,3.341796875
1331,3.37890625,-5.1015625
1332,-3.47265625,3.267578125
1333,3.345703125,-5.0703125
1334,4.265625,-5.5703125
1335,4.48828125,-5.64453125
1336,4.20703125,-5.5546875
1337,3.37890625,-5.09765625
1338,3.59375,-5.2578125
1339,3.552734375,-5.23828125
1340,4.2578125,-5.5703125
1341,4.17578125,-5.54296875
1342,4.46875,-5.640625
1343,2.970703125,-4.73046875
1344,4.5,-5.64453125
1345,4.45703125,-5.62890625
1346,4.3984375,-5.609375
1347,4.265625,-5.5703125
1348,2.609375,-4.296875
1349,4.5390625,-5.65625
1350,4.46484375,-5.6328125
1351,4.50390625,-5.6484375
1352,3.591796875,-5.25390625
1353,2.55078125,-4.2109375
1354,4.37890625,-5.609375
1355,4.3984375,-5.6171875
1356,4.4453125,-5.62890625
1357,4.48828125,-5.64453125
1358,3.673828125,-5.30859375
1359,4.28125,-5.57421875
1360,4.359375,-5.60546875
1361,3.32421875,-5.0546875
1362,4.421875,-5.62109375
1363,4.109375,-5.51953125
1364,4.53125,-5.66015625
1365,4.47265625,-5.64453125
1366,4.32421875,-5.5859375
1367,4.5234375,-5.66015625
1368,4.50390625,-5.64453125
1369,3.6171875,-5.27734375
1370,4.515625,-5.65234375
1371,4.453125,-5.63671875
1372,4.5703125,-5.671875
1373,-3.140625,2.255859375
1374,-3.43359375,3.111328125
1375,4.16796875,-5.546875
1376,4.34765625,-5.59765625
1377,4.40625,-5.61328125
1378,4.51171875,-5.6484375
1379,4.546875,-5.6640625
1380,4.51171875,-5.6484375
1381,4.46875,-5.6328125
1382,3.642578125,-5.29296875
1383,2.140625,-2.74609375
1384,4.2421875,-5.5625
1385,3.5,-5.1875
1386,4.21875,-5.55078125
1387,4.54296875,-5.6640625
1388,4.54296875,-5.66015625
1389,4.421875,-5.62109375
1390,4.37109375,-5.6015625
1391,-3.482421875,3.29296875
1392,3.189453125,-4.9453125
1393,3.46484375,-5.171875
1394,3.451171875,-5.1484375
1395,0.000240325927734375,0.8447265625
1396,4.51953125,-5.66015625
1397,2.23828125,-3.720703125
1398,3.912109375,-5.44140625
1399,-2.494140625,1.189453125
1400,3.056640625,-4.8203125
1401,4.32421875,-5.58984375
1402,3.162109375,-4.91796875
1403,4.546875,-5.6640625
1404,4.16015625,-5.53125
1405,4.28515625,-5.57421875
1406,3.3125,-5.0390625
1407,4.53515625,-5.66015625
1408,4.37109375,-5.60546875
1409,4.5,-5.64453125
1410,4.24609375,-5.56640625
1411,4.0,-5.484375
1412,4.4609375,-5.62890625
1413,4.54296875,-5.6640625
1414,4.4921875,-5.64453125
1415,-3.173828125,2.322265625
1416,4.43359375,-5.62890625
1417,4.51171875,-5.65234375
1418,4.3671875,-5.6015625
1419,4.21484375,-5.5625
1420,4.33203125,-5.59375
1421,3.201171875,-4.94921875
1422,3.373046875,-5.08984375
1423,4.04296875,-5.50390625
1424,4.359375,-5.609375
1425,3.4765625,-5.17578125
1426,4.203125,-5.5546875
1427,4.50390625,-5.6484375
1428,4.26953125,-5.57421875
1429,4.52734375,-5.66015625
1430,3.93359375,-5.4609375
1431,4.40625,-5.62109375
1432,3.783203125,-5.3828125
1433,4.3515625,-5.59765625
1434,4.359375,-5.6015625
1435,4.3046875,-5.578125
1436,3.689453125,-5.31640625
1437,3.78515625,-5.37890625
1438,3.951171875,-5.44921875
1439,3.2578125,-5.0
1440,3.404296875,-5.09765625
1441,4.50390625,-5.64453125
1442,-3.220703125,2.408203125
1443,4.48828125,-5.64453125
1444,4.41015625,-5.62109375
1445,4.5078125,-5.65234375
1446,2.041015625,-3.25390625
1447,3.31640625,-5.04296875
1448,4.26953125,-5.56640625
1449,4.5390625,-5.66015625
1450,3.46875,-5.16796875
1451,4.3828125,-5.60546875
1452,4.50390625,-5.64453125
1453,4.50390625,-5.64453125
1454,-3.404296875,3.017578125
1455,4.48828125,-5.64453125
1456,-3.484375,3.30859375
1457,4.52734375,-5.66015625
1458,3.833984375,-5.40234375
1459,4.44921875,-5.62890625
1460,4.125,-5.5234375
1461,-3.435546875,3.123046875
1462,3.814453125,-5.39453125
1463,4.49609375,-5.64453125
1464,3.158203125,-4.91015625
1465,4.09375,-5.515625
1466,4.0,-5.48828125
1467,2.708984375,-4.4375
1468,4.3046875,-5.58984375
1469,3.28125,-5.015625
1470,4.51953125,-5.65234375
1471,4.53515625,-5.66015625
1472,4.45703125,-5.62890625
1473,3.048828125,-4.8046875
1474,1.994140625,-2.498046875
1475,3.810546875,-5.3984375
1476,3.71875,-5.33203125
1477,4.515625,-5.65234375
1478,4.51953125,-5.6484375
1479,3.91796875,-5.4453125
1480,4.52734375,-5.66015625
1481,3.130859375,-4.890625
1482,3.287109375,-5.01953125
1483,4.5,-5.64453125
1484,3.283203125,-5.01953125
1485,3.322265625,-5.0546875
1486,4.40625,-5.6171875
1487,3.60546875,-5.27734375
1488,4.453125,-5.62890625
1489,4.4375,-5.62890625
1490,4.07421875,-5.5078125
1491,4.51953125,-5.65625
1492,4.515625,-5.65625
1493,4.1484375,-5.52734375
1494,4.5234375,-5.65625
1495,2.658203125,-4.37109375
1496,4.390625,-5.61328125
1497,4.47265625,-5.63671875
1498,-3.484375,3.3125
1499,2.052734375,-3.255859375
1500,4.55859375,-5.6640625
1501,4.45703125,-5.63671875
1502,4.1640625,-5.53515625
1503,4.0,-5.48828125
1504,4.453125,-5.63671875
1505,4.4765625,-5.6484375
1506,3.189453125,-4.94140625
1507,4.4765625,-5.64453125
1508,3.33203125,-5.05078125
1509,4.54296875,-5.66015625
1510,4.453125,-5.62890625
1511,3.46484375,-5.1640625
1512,4.55859375,-5.66796875
1513,4.41015625,-5.61328125
1514,4.3515625,-5.6015625
1515,4.328125,-5.59375
1516,2.267578125,-3.783203125
1517,3.94921875,-5.45703125
1518,2.890625,-4.65625
1519,3.23828125,-4.9765625
1520,4.25,-5.56640625
1521,4.29296875,-5.57421875
1522,4.4296875,-5.625
1523,4.5078125,-5.6484375
1524,4.47265625,-5.63671875
1525,4.484375,-5.64453125
1526,4.28515625,-5.578125
1527,-2.302734375,0.97265625
1528,4.265625,-5.5703125
1529,4.48828125,-5.64453125
1530,2.927734375,-4.6875
1531,3.12890625,-4.88671875
1532,3.576171875,-5.24609375
1533,2.794921875,-4.53125
1534,2.4375,-4.05078125
1535,4.40234375,-5.609375
1536,4.4453125,-5.62109375
1537,-3.4765625,3.279296875
1538,4.4609375,-5.640625
1539,4.28125,-5.578125
1540,4.4921875,-5.64453125
1541,4.484375,-5.64453125
1542,3.009765625,-4.76953125
1543,3.236328125,-4.98046875
1544,3.55859375,-5.23828125
1545,3.8515625,-5.4140625
1546,4.45703125,-5.625
1547,3.4609375,-5.15625
1548,4.296875,-5.58203125
1549,3.025390625,-4.796875
1550,4.36328125,-5.59765625
1551,3.3046875,-5.03515625
1552,4.2734375,-5.57421875
1553,3.8125,-5.39453125
1554,3.20703125,-4.953125
1555,3.818359375,-5.3984375
1556,4.515625,-5.65234375
1557,3.96484375,-5.4609375
1558,-3.314453125,2.67578125
1559,4.1328125,-5.53515625
1560,4.3203125,-5.58984375
1561,4.47265625,-5.640625
1562,-3.478515625,3.27734375
1563,3.595703125,-5.26953125
1564,4.48046875,-5.64453125
1565,3.4296875,-5.14453125
1566,1.99609375,-2.642578125
1567,4.55859375,-5.6640625
1568,4.5078125,-5.64453125
1569,4.19140625,-5.546875
1570,2.40234375,-4.0078125
1571,4.46875,-5.6328125
1572,4.51953125,-5.65625
1573,4.5390625,-5.6640625
1574,4.4765625,-5.64453125
1575,4.3984375,-5.61328125
1576,-3.466796875,3.2421875
1577,4.40625,-5.6171875
1578,4.4375,-5.62890625
1579,4.40625,-5.62109375
1580,4.42578125,-5.62109375
1581,4.52734375,-5.65625
1582,4.296875,-5.578125
1583,4.50390625,-5.64453125
1584,4.1953125,-5.55078125
1585,2.037109375,-3.28125
1586,4.5078125,-5.6484375
1587,4.546875,-5.6640625
1588,4.28125,-5.57421875
1589,4.50390625,-5.64453125
1590,4.03125,-5.4921875
1591,2.7265625,-4.4453125
1592,4.203125,-5.546875
1593,2.96484375,-4.71875
1594,3.634765625,-5.29296875
1595,3.02734375,-4.7890625
1596,3.951171875,-5.46875
1597,3.490234375,-5.1796875
1598,4.2890625,-5.578125
1599,3.337890625,-5.0625
1600,4.41796875,-5.6171875
1601,4.5390625,-5.6640625
1602,4.4375,-5.62890625
1603,4.44140625,-5.625
1604,3.47265625,-5.1640625
1605,4.3671875,-5.609375
1606,-3.494140625,3.3359375
1607,4.23828125,-5.5625
1608,4.55859375,-5.66796875
1609,3.287109375,-5.0078125
1610,4.3203125,-5.59375
1611,1.966796875,-3.076171875
1612,4.390625,-5.609375
1613,4.3046875,-5.5859375
1614,4.49609375,-5.6484375
1615,4.36328125,-5.60546875
1616,4.01171875,-5.4921875
1617,4.29296875,-5.578125
1618,4.45703125,-5.6328125
1619,3.3046875,-5.03125
1620,3.86328125,-5.41796875
1621,4.3984375,-5.60546875
1622,4.4375,-5.625
1623,4.51953125,-5.65625
1624,4.546875,-5.6640625
1625,4.328125,-5.59375
1626,4.40234375,-5.6171875
1627,4.48828125,-5.64453125
1628,4.05078125,-5.49609375
1629,4.38671875,-5.609375
1630,4.5078125,-5.6484375
1631,-3.490234375,3.328125
1632,3.751953125,-5.3515625
1633,3.140625,-4.89453125
1634,4.41015625,-5.6171875
1635,4.4296875,-5.625
1636,4.3515625,-5.59765625
1637,3.53515625,-5.21875
1638,4.05078125,-5.5
1639,3.57421875,-5.24609375
1640,3.30078125,-5.03515625
1641,3.849609375,-5.4140625
1642,2.9375,-4.703125
1643,2.068359375,-1.6005859375
1644,4.52734375,-5.66015625
1645,-3.447265625,3.158203125
1646,4.40625,-5.625
1647,4.4765625,-5.64453125
1648,-2.544921875,1.2353515625
1649,4.46875,-5.64453125
1650,4.265625,-5.57421875
1651,4.484375,-5.64453125
1652,4.54296875,-5.6640625
1653,4.4296875,-5.625
1654,4.46875,-5.640625
1655,4.54296875,-5.6640625
1656,1.9755859375,-2.708984375
1657,4.4609375,-5.6328125
1658,4.484375,-5.64453125
1659,4.45703125,-5.640625
1660,3.634765625,-5.28515625
1661,4.5234375,-5.65625
1662,-3.482421875,3.30078125
1663,3.208984375,-4.95703125
1664,3.314453125,-5.046875
1665,4.39453125,-5.61328125
1666,3.392578125,-5.10546875
1667,3.28125,-5.01171875
1668,3.173828125,-4.92578125
1669,3.890625,-5.42578125
1670,4.43359375,-5.625
1671,4.52734375,-5.65625
1672,3.248046875,-4.984375
1673,3.916015625,-5.44140625
1674,4.39453125,-5.61328125
1675,2.646484375,-4.34765625
1676,4.27734375,-5.57421875
1677,3.17578125,-4.9296875
1678,4.3203125,-5.5859375
1679,4.3515625,-5.6015625
1680,4.44921875,-5.62890625
1681,4.2109375,-5.55859375
1682,3.291015625,-5.01953125
1683,3.841796875,-5.41015625
1684,3.4765625,-5.171875
1685,-3.44140625,3.1484375
1686,4.453125,-5.6328125
1687,4.36328125,-5.59765625
1688,4.43359375,-5.62109375
1689,4.36328125,-5.60546875
1690,3.291015625,-5.02734375
1691,4.5078125,-5.65234375
1692,4.453125,-5.6328125
1693,4.37109375,-5.60546875
1694,4.4765625,-5.640625
1695,4.53125,-5.66015625
1696,4.1953125,-5.546875
1697,4.11328125,-5.51953125
1698,-3.474609375,3.26171875
1699,4.5,-5.6484375
1700,4.4375,-5.62890625
1701,-3.28125,2.560546875
1702,4.546875,-5.66015625
1703,-3.166015625,2.318359375
1704,3.12109375,-4.875
1705,3.091796875,-4.84765625
1706,3.05859375,-4.80859375
1707,3.615234375,-5.27734375
1708,4.5078125,-5.64453125
1709,2.833984375,-4.5703125
1710,4.5703125,-5.671875
1711,3.435546875,-5.140625
1712,4.4140625,-5.62109375
1713,4.43359375,-5.6171875
1714,4.51953125,-5.65234375
1715,3.263671875,-5.0
1716,3.115234375,-4.87109375
1717,4.44140625,-5.62890625
1718,4.5390625,-5.66015625
1719,4.38671875,-5.609375
1720,3.15625,-4.90625
1721,4.453125,-5.62890625
1722,-3.484375,3.30859375
1723,4.421875,-5.62109375
1724,3.34375,-5.06640625
1725,4.5390625,-5.6640625
1726,3.0078125,-4.765625
1727,4.53515625,-5.66015625
1728,3.076171875,-4.83984375
1729,4.44921875,-5.62890625
1730,4.2109375,-5.55078125
1731,3.548828125,-5.22265625
1732,4.46875,-5.63671875
1733,3.623046875,-5.27734375
1734,4.484375,-5.640625
1735,3.556640625,-5.23046875
1736,4.1484375,-5.5390625
1737,4.359375,-5.59765625
1738,4.4765625,-5.64453125
1739,4.5078125,-5.6484375
1740,3.84375,-5.4140625
1741,3.490234375,-5.18359375
1742,4.21875,-5.5625
1743,3.732421875,-5.359375
1744,4.47265625,-5.64453125
1745,4.0859375,-5.515625
1746,4.17578125,-5.54296875
1747,3.76171875,-5.3671875
1748,3.841796875,-5.40625
1749,4.09375,-5.51171875
1750,3.33203125,-5.05859375
1751,2.630859375,-4.33203125
1752,4.46875,-5.6328125
1753,3.90625,-5.4453125
1754,4.4609375,-5.640625
1755,2.228515625,-2.72265625
1756,4.2109375,-5.546875
1757,4.46875,-5.6328125
1758,3.587890625,-5.25
1759,2.29296875,-3.826171875
1760,2.16015625,-1.4072265625
1761,-3.486328125,3.30859375
1762,3.5390625,-5.2265625
1763,4.10546875,-5.51953125
1764,4.51953125,-5.65234375
1765,4.11328125,-5.52734375
1766,-3.484375,3.30078125
1767,3.654296875,-5.3046875
1768,4.45703125,-5.62890625
1769,2.203125,-3.654296875
1770,3.251953125,-4.98828125
1771,3.53515625,-5.2109375
1772,4.5,-5.640625
1773,4.44140625,-5.62890625
1774,2.203125,-3.671875
1775,2.8828125,-4.640625
1776,2.587890625,-4.2578125
1777,2.9140625,-4.67578125
1778,4.48828125,-5.64453125
1779,4.02734375,-5.49609375
1780,4.37109375,-5.609375
1781,4.0703125,-5.5078125
1782,4.07421875,-5.515625
1783,3.216796875,-4.9609375
1784,3.458984375,-5.1640625
1785,4.33203125,-5.59765625
1786,4.3984375,-5.61328125
1787,4.41015625,-5.6171875
1788,4.4453125,-5.6328125
1789,4.3828125,-5.60546875
1790,4.171875,-5.546875
1791,4.51171875,-5.6484375
1792,2.83984375,-4.59765625
1793,4.109375,-5.51953125
1794,4.171875,-5.54296875
1795,3.4296875,-5.1328125
1796,4.23828125,-5.5625
1797,4.4609375,-5.640625
1798,3.548828125,-5.2265625
1799,4.53125,-5.65625
1800,3.904296875,-5.4375
1801,4.5390625,-5.66015625
1802,3.25,-4.9921875
1803,3.94140625,-5.46484375
1804,4.21875,-5.5546875
1805,3.30859375,-5.03515625
1806,3.255859375,-5.0
1807,4.51171875,-5.6484375
1808,4.26171875,-5.5703125
1809,4.55859375,-5.66796875
1810,4.40234375,-5.61328125
1811,4.50390625,-5.64453125
1812,4.44140625,-5.62890625
1813,4.453125,-5.6328125
1814,4.4140625,-5.6171875
1815,3.263671875,-5.0
1816,4.421875,-5.625
1817,4.00390625,-5.484375
1818,1.5498046875,-0.80419921875
1819,3.365234375,-5.078125
1820,3.529296875,-5.2109375
1821,4.55078125,-5.6640625
1822,4.0625,-5.515625
1823,4.41015625,-5.6171875
1824,3.234375,-4.984375
1825,4.546875,-5.6640625
1826,2.873046875,-4.6171875
1827,4.42578125,-5.625
1828,4.4921875,-5.64453125
1829,4.5,-5.64453125
1830,-3.341796875,2.787109375
1831,4.09765625,-5.515625
1832,3.875,-5.421875
1833,4.09375,-5.51171875
1834,4.359375,-5.6015625
1835,4.40625,-5.61328125
1836,4.5,-5.640625
1837,4.44921875,-5.62890625
1838,4.53125,-5.65625
1839,4.47265625,-5.64453125
1840,4.35546875,-5.59765625
1841,3.486328125,-5.1796875
1842,4.4765625,-5.64453125
1843,4.1484375,-5.5390625
1844,2.875,-4.625
1845,3.392578125,-5.11328125
1846,4.328125,-5.5859375
1847,4.50390625,-5.64453125
1848,-3.333984375,2.77734375
1849,4.484375,-5.64453125
1850,4.1796875,-5.5390625
1851,3.9453125,-5.45703125
1852,-3.490234375,3.33203125
1853,4.16015625,-5.53125
1854,4.453125,-5.625
1855,4.53515625,-5.65625
1856,4.453125,-5.62890625
1857,2.98828125,-4.75
1858,3.94140625,-5.4609375
1859,2.408203125,-4.0078125
1860,3.859375,-5.41796875
1861,4.2890625,-5.58203125
1862,3.818359375,-5.3984375
1863,4.54296875,-5.6640625
1864,4.32421875,-5.58984375
1865,1.650390625,-0.82373046875
1866,4.3828125,-5.60546875
1867,4.453125,-5.63671875
