,P0,P1
963,3.787109375,-4.5703125
964,3.806640625,-4.58984375
965,3.80078125,-4.5859375
966,3.80078125,-4.58203125
967,-2.443359375,3.025390625
968,3.80859375,-4.58984375
969,3.794921875,-4.578125
970,3.666015625,-4.4375
971,3.310546875,-4.03125
972,3.802734375,-4.5859375
973,3.810546875,-4.59375
974,3.810546875,-4.59375
975,3.8046875,-4.5859375
976,3.32421875,-4.046875
977,3.810546875,-4.59375
978,3.576171875,-4.34375
979,3.431640625,-4.17578125
980,3.58984375,-4.35546875
981,3.7734375,-4.5625
982,3.787109375,-4.5703125
983,3.8125,-4.59375
984,3.755859375,-4.5390625
985,3.8046875,-4.58984375
986,3.8125,-4.59375
987,3.8046875,-4.58984375
988,3.806640625,-4.58984375
989,3.798828125,-4.58203125
990,-2.40625,2.99609375
991,3.271484375,-3.994140625
992,3.810546875,-4.59375
993,3.810546875,-4.59375
994,3.62109375,-4.39453125
995,-2.4375,3.021484375
996,3.712890625,-4.48828125
997,3.810546875,-4.59375
998,-1.828125,2.40625
999,-2.435546875,3.021484375
1000,-2.44140625,3.025390625
1001,3.810546875,-4.59375
1002,3.810546875,-4.59375
1003,3.73046875,-4.515625
1004,3.73828125,-4.5234375
1005,3.8046875,-4.5859375
1006,-2.443359375,3.025390625
1007,3.8125,-4.59375
1008,3.80859375,-4.58984375
1009,3.80078125,-4.58984375
1010,3.814453125,-4.59375
1011,3.806640625,-4.58984375
1012,3.810546875,-4.59375
1013,3.8125,-4.59375
1014,3.619140625,-4.390625
1015,3.25390625,-3.966796875
1016,3.8046875,-4.58984375
1017,3.751953125,-4.53515625
1018,3.810546875,-4.59375
1019,3.64453125,-4.41796875
1020,3.810546875,-4.58984375
1021,3.564453125,-4.33203125
1022,3.611328125,-4.3828125
1023,-2.443359375,3.025390625
1024,3.806640625,-4.58984375
1025,3.57421875,-4.33984375
1026,3.806640625,-4.58984375
1027,3.798828125,-4.58203125
1028,3.810546875,-4.59375
1029,3.8046875,-4.58984375
1030,3.798828125,-4.58203125
1031,3.642578125,-4.421875
1032,3.8125,-4.59375
1033,3.8046875,-4.58984375
1034,-2.44140625,3.025390625
1035,3.806640625,-4.58984375
1036,3.486328125,-4.2421875
1037,3.755859375,-4.53515625
1038,3.775390625,-4.5625
1039,3.662109375,-4.4375
1040,3.8046875,-4.5859375
1041,3.810546875,-4.59375
1042,3.80078125,-4.58203125
1043,3.8046875,-4.58984375
1044,3.806640625,-4.58984375
1045,3.77734375,-4.5625
1046,3.798828125,-4.58203125
1047,3.240234375,-3.951171875
1048,-2.44140625,3.025390625
1049,3.611328125,-4.3828125
1050,3.8125,-4.59375
1051,3.8125,-4.59375
1052,3.80078125,-4.5859375
1053,3.779296875,-4.5625
1054,3.806640625,-4.58984375
1055,3.806640625,-4.58984375
1056,3.798828125,-4.58203125
1057,3.779296875,-4.5625
1058,1.3544921875,-1.7158203125
1059,3.806640625,-4.58984375
1060,3.162109375,-3.861328125
1061,3.814453125,-4.59375
1062,3.630859375,-4.3984375
1063,3.798828125,-4.58203125
1064,1.9912109375,-2.466796875
1065,3.810546875,-4.59375
1066,3.583984375,-4.3515625
1067,2.740234375,-3.357421875
1068,3.798828125,-4.58203125
1069,-2.44140625,3.025390625
1070,3.279296875,-4.0
1071,3.755859375,-4.546875
1072,3.810546875,-4.59375
1073,3.806640625,-4.58984375
1074,3.716796875,-4.49609375
1075,3.767578125,-4.55078125
1076,3.8046875,-4.5859375
1077,3.806640625,-4.58984375
1078,3.689453125,-4.47265625
1079,-2.44140625,3.025390625
1080,3.806640625,-4.58984375
1081,3.224609375,-3.939453125
1082,3.810546875,-4.59375
1083,3.3203125,-4.04296875
1084,-2.443359375,3.025390625
1085,2.693359375,-3.3046875
1086,3.759765625,-4.546875
1087,3.25390625,-3.96875
1088,3.806640625,-4.58984375
1089,3.763671875,-4.546875
1090,3.798828125,-4.58203125
1091,3.806640625,-4.58984375
1092,3.767578125,-4.55078125
1093,3.810546875,-4.59375
1094,3.806640625,-4.58984375
1095,3.814453125,-4.59375
1096,3.771484375,-4.5546875
1097,3.787109375,-4.5703125
1098,3.806640625,-4.58984375
1099,3.798828125,-4.58203125
1100,3.806640625,-4.58984375
1101,3.76171875,-4.55078125
1102,3.810546875,-4.59375
1103,3.759765625,-4.546875
1104,3.611328125,-4.3828125
1105,3.80859375,-4.58984375
1106,3.767578125,-4.55078125
1107,3.693359375,-4.47265625
1108,3.548828125,-4.30859375
1109,3.712890625,-4.48828125
1110,3.810546875,-4.59375
1111,3.724609375,-4.5078125
1112,3.763671875,-4.546875
1113,3.814453125,-4.59375
1114,3.798828125,-4.58203125
1115,3.80078125,-4.5859375
1116,3.810546875,-4.59375
1117,3.658203125,-4.43359375
1118,3.771484375,-4.5546875
1119,3.771484375,-4.5546875
1120,3.806640625,-4.58984375
1121,3.533203125,-4.29296875
1122,3.79296875,-4.5703125
1123,-2.44140625,3.025390625
1124,3.806640625,-4.58984375
1125,3.814453125,-4.59375
1126,3.810546875,-4.59375
1127,3.8046875,-4.58984375
1128,3.810546875,-4.58984375
1129,3.771484375,-4.5546875
1130,3.80078125,-4.58203125
1131,3.806640625,-4.58984375
1132,3.53125,-4.2890625
1133,3.779296875,-4.5625
1134,3.80078125,-4.5859375
1135,3.806640625,-4.58984375
1136,3.80078125,-4.58203125
1137,3.810546875,-4.59375
1138,3.55859375,-4.3203125
1139,3.810546875,-4.59375
1140,-2.44140625,3.025390625
1141,3.810546875,-4.59375
1142,3.798828125,-4.58203125
1143,3.62109375,-4.39453125
1144,3.783203125,-4.56640625
1145,3.8046875,-4.58984375
1146,3.8046875,-4.5859375
1147,3.810546875,-4.59375
1148,3.283203125,-4.0
1149,3.806640625,-4.58984375
1150,3.814453125,-4.59375
1151,3.537109375,-4.296875
1152,3.802734375,-4.58203125
1153,3.8046875,-4.58984375
1154,3.802734375,-4.5859375
1155,-2.44140625,3.025390625
1156,3.80859375,-4.58984375
1157,3.783203125,-4.56640625
1158,3.810546875,-4.59375
1159,3.810546875,-4.59375
1160,3.810546875,-4.59375
1161,3.775390625,-4.5625
1162,3.720703125,-4.5
1163,3.8046875,-4.58203125
1164,3.376953125,-4.1171875
1165,-2.443359375,3.025390625
1166,3.775390625,-4.5546875
1167,3.8125,-4.59375
1168,3.810546875,-4.59375
1169,3.806640625,-4.58984375
1170,3.810546875,-4.59375
1171,-2.44140625,3.025390625
1172,-2.44140625,3.025390625
1173,3.80859375,-4.58984375
1174,3.640625,-4.4140625
1175,-2.443359375,3.025390625
1176,3.548828125,-4.3125
1177,3.806640625,-4.58984375
1178,3.80859375,-4.58984375
1179,3.625,-4.390625
1180,3.3046875,-4.015625
1181,3.810546875,-4.59375
1182,3.646484375,-4.41796875
1183,-2.43359375,3.01953125
1184,3.8046875,-4.5859375
1185,3.259765625,-3.97265625
1186,3.80078125,-4.5859375
1187,3.794921875,-4.578125
1188,3.810546875,-4.59375
1189,3.8046875,-4.5859375
1190,3.486328125,-4.23828125
1191,3.810546875,-4.59375
1192,3.806640625,-4.58984375
1193,3.8125,-4.59375
1194,3.810546875,-4.59375
1195,3.779296875,-4.5625
1196,3.798828125,-4.58203125
1197,3.7265625,-4.51171875
1198,-2.443359375,3.025390625
1199,3.810546875,-4.59375
1200,3.798828125,-4.58203125
1201,3.775390625,-4.5546875
1202,3.814453125,-4.59375
1203,3.6640625,-4.4375
1204,3.814453125,-4.59375
1205,3.3203125,-4.046875
1206,3.208984375,-3.916015625
1207,3.173828125,-3.873046875
1208,3.333984375,-4.0625
1209,3.791015625,-4.5703125
1210,3.810546875,-4.59375
1211,3.05859375,-3.740234375
1212,3.80859375,-4.58984375
1213,3.796875,-4.58203125
1214,-2.373046875,2.953125
1215,3.810546875,-4.59375
1216,3.796875,-4.58203125
1217,3.775390625,-4.5625
1218,3.806640625,-4.58984375
1219,-2.443359375,3.021484375
1220,3.8046875,-4.58984375
1221,3.806640625,-4.58984375
1222,3.8125,-4.59375
1223,3.794921875,-4.58203125
1224,3.810546875,-4.59375
1225,3.7109375,-4.48828125
1226,3.80859375,-4.59375
1227,-2.443359375,3.025390625
1228,3.345703125,-4.07421875
1229,3.8046875,-4.5859375
1230,3.728515625,-4.51171875
1231,3.6875,-4.46875
1232,3.810546875,-4.59375
1233,3.8125,-4.59375
1234,3.791015625,-4.5703125
1235,3.81640625,-4.59375
1236,3.810546875,-4.59375
1237,3.8125,-4.59375
1238,3.1484375,-3.845703125
1239,3.75390625,-4.53515625
1240,-2.44140625,3.025390625
1241,3.806640625,-4.58984375
1242,3.806640625,-4.58984375
1243,3.810546875,-4.59375
1244,3.806640625,-4.58984375
1245,3.8046875,-4.58984375
1246,3.810546875,-4.59375
1247,3.810546875,-4.59375
1248,3.712890625,-4.4921875
1249,3.810546875,-4.59375
1250,-2.443359375,3.025390625
1251,3.791015625,-4.578125
1252,3.779296875,-4.5625
1253,3.806640625,-4.58984375
1254,3.73046875,-4.515625
1255,3.810546875,-4.59375
1256,3.80859375,-4.58984375
1257,-2.44140625,3.025390625
1258,3.15234375,-3.8515625
1259,3.810546875,-4.59375
1260,3.810546875,-4.59375
1261,3.80078125,-4.58203125
1262,3.787109375,-4.5703125
1263,3.775390625,-4.55859375
1264,-2.44140625,3.025390625
1265,3.720703125,-4.5
1266,3.810546875,-4.59375
1267,3.79296875,-4.578125
1268,3.79296875,-4.58203125
1269,3.806640625,-4.58984375
1270,3.810546875,-4.59375
1271,3.798828125,-4.58203125
1272,3.8046875,-4.58984375
1273,3.806640625,-4.58984375
1274,3.814453125,-4.59375
1275,3.783203125,-4.5703125
1276,3.48046875,-4.23046875
1277,3.806640625,-4.58984375
1278,3.80078125,-4.5859375
1279,3.759765625,-4.546875
1280,3.810546875,-4.59375
1281,-2.439453125,3.021484375
1282,3.810546875,-4.59375
1283,-2.44140625,3.025390625
1284,3.806640625,-4.58984375
1285,3.810546875,-4.59375
1286,3.57421875,-4.34375
1287,3.8046875,-4.58984375
1288,3.794921875,-4.578125
1289,3.806640625,-4.58984375
1290,3.810546875,-4.59375
1291,3.783203125,-4.56640625
1292,3.6328125,-4.40625
1293,3.203125,-3.912109375
1294,3.80078125,-4.5859375
1295,3.677734375,-4.453125
1296,3.8125,-4.59375
1297,3.802734375,-4.5859375
1298,3.798828125,-4.58203125
1299,3.779296875,-4.5625
1300,3.798828125,-4.58203125
1301,3.80859375,-4.58984375
1302,3.810546875,-4.59375
1303,3.646484375,-4.421875
1304,3.798828125,-4.58203125
1305,-2.44140625,3.025390625
1306,-2.443359375,3.025390625
1307,3.630859375,-4.3984375
1308,3.814453125,-4.59375
1309,3.80859375,-4.58984375
1310,3.806640625,-4.58984375
1311,3.8125,-4.59375
1312,3.794921875,-4.578125
1313,3.703125,-4.484375
1314,3.810546875,-4.59375
1315,-2.44140625,3.025390625
1316,3.8125,-4.59375
1317,3.611328125,-4.3828125
1318,3.08203125,-3.76171875
1319,3.787109375,-4.5703125
1320,3.8046875,-4.5859375
1321,-2.443359375,3.025390625
1322,3.80078125,-4.5859375
1323,3.810546875,-4.59375
1324,3.8046875,-4.58984375
1325,2.8125,-3.44921875
1326,3.720703125,-4.50390625
1327,3.810546875,-4.59375
1328,3.78125,-4.56640625
1329,3.720703125,-4.49609375
1330,-2.443359375,3.025390625
1331,3.763671875,-4.55078125
1332,-2.443359375,3.025390625
1333,3.76953125,-4.55078125
1334,3.806640625,-4.58984375
1335,3.810546875,-4.59375
1336,3.814453125,-4.59375
1337,3.693359375,-4.47265625
1338,3.712890625,-4.4921875
1339,3.8125,-4.59375
1340,3.8046875,-4.58203125
1341,3.810546875,-4.59375
1342,3.80078125,-4.58203125
1343,3.37890625,-4.1171875
1344,3.8125,-4.59375
1345,3.802734375,-4.58984375
1346,3.810546875,-4.59375
1347,3.8046875,-4.5859375
1348,3.189453125,-3.892578125
1349,3.8125,-4.59375
1350,3.810546875,-4.59375
1351,3.810546875,-4.58984375
1352,3.779296875,-4.5625
1353,3.439453125,-4.18359375
1354,3.814453125,-4.59375
1355,3.806640625,-4.58984375
1356,3.810546875,-4.59375
1357,3.810546875,-4.59375
1358,3.791015625,-4.5703125
1359,3.7890625,-4.5703125
1360,3.80859375,-4.58984375
1361,3.48046875,-4.23828125
1362,3.814453125,-4.59375
1363,3.806640625,-4.58984375
1364,3.810546875,-4.59375
1365,3.810546875,-4.59375
1366,3.798828125,-4.58203125
1367,3.81640625,-4.59375
1368,3.814453125,-4.59375
1369,3.80859375,-4.58984375
1370,3.80859375,-4.58984375
1371,3.80859375,-4.58984375
1372,3.798828125,-4.58203125
1373,-2.443359375,3.025390625
1374,-2.44140625,3.025390625
1375,3.80859375,-4.59375
1376,3.810546875,-4.59375
1377,3.806640625,-4.58984375
1378,3.810546875,-4.59375
1379,3.806640625,-4.58984375
1380,3.810546875,-4.59375
1381,3.810546875,-4.58984375
1382,3.787109375,-4.5703125
1383,3.783203125,-4.56640625
1384,3.810546875,-4.59375
1385,3.634765625,-4.41015625
1386,3.794921875,-4.578125
1387,3.8046875,-4.58984375
1388,3.806640625,-4.58984375
1389,3.798828125,-4.58203125
1390,3.806640625,-4.58984375
1391,-2.443359375,3.025390625
1392,3.703125,-4.484375
1393,3.75,-4.53125
1394,3.744140625,-4.52734375
1395,-1.380859375,1.9853515625
1396,3.810546875,-4.59375
1397,3.61328125,-4.38671875
1398,3.775390625,-4.5625
1399,-0.412841796875,0.82666015625
1400,3.193359375,-3.8984375
1401,3.8125,-4.59375
1402,3.181640625,-3.88671875
1403,3.810546875,-4.59375
1404,3.787109375,-4.5703125
1405,3.806640625,-4.58984375
1406,3.775390625,-4.55859375
1407,3.80078125,-4.58984375
1408,3.8125,-4.59375
1409,3.806640625,-4.58984375
1410,3.810546875,-4.59375
1411,3.771484375,-4.5546875
1412,3.79296875,-4.58203125
1413,3.8125,-4.59375
1414,3.80859375,-4.58984375
1415,-2.443359375,3.025390625
1416,3.8046875,-4.5859375
1417,3.8046875,-4.58984375
1418,3.806640625,-4.58984375
1419,3.8046875,-4.5859375
1420,3.8125,-4.59375
1421,3.400390625,-4.140625
1422,3.5703125,-4.3359375
1423,3.8046875,-4.5859375
1424,3.796875,-4.58203125
1425,3.73828125,-4.51953125
1426,3.814453125,-4.59375
1427,3.814453125,-4.59375
1428,3.8046875,-4.58984375
1429,3.810546875,-4.59375
1430,3.810546875,-4.59375
1431,3.810546875,-4.59375
1432,3.783203125,-4.56640625
1433,3.77734375,-4.55859375
1434,3.8125,-4.59375
1435,3.806640625,-4.58984375
1436,3.666015625,-4.44140625
1437,3.7421875,-4.5234375
1438,3.73828125,-4.5234375
1439,3.404296875,-4.14453125
1440,3.73046875,-4.51171875
1441,3.810546875,-4.59375
1442,-2.439453125,3.025390625
1443,3.8125,-4.59375
1444,3.814453125,-4.59375
1445,3.794921875,-4.578125
1446,-2.443359375,3.025390625
1447,3.76953125,-4.55078125
1448,3.80859375,-4.59375
1449,3.80859375,-4.58984375
1450,3.740234375,-4.5234375
1451,3.810546875,-4.59375
1452,3.103515625,-3.791015625
1453,3.810546875,-4.59375
1454,-2.44140625,3.025390625
1455,3.810546875,-4.59375
1456,-2.44140625,3.025390625
1457,3.794921875,-4.578125
1458,3.759765625,-4.546875
1459,3.80078125,-4.5859375
1460,3.771484375,-4.55859375
1461,-2.44140625,3.025390625
1462,3.751953125,-4.53515625
1463,3.814453125,-4.59375
1464,3.728515625,-4.51171875
1465,3.748046875,-4.53125
1466,3.806640625,-4.58984375
1467,3.466796875,-4.21875
1468,3.798828125,-4.58203125
1469,3.578125,-4.34375
1470,3.806640625,-4.58984375
1471,3.806640625,-4.58984375
1472,3.80859375,-4.59375
1473,3.587890625,-4.3515625
1474,2.748046875,-3.369140625
1475,3.8046875,-4.5859375
1476,3.794921875,-4.58203125
1477,3.80859375,-4.58984375
1478,3.806640625,-4.58984375
1479,3.80078125,-4.5859375
1480,3.806640625,-4.58984375
1481,3.669921875,-4.44921875
1482,3.673828125,-4.44921875
1483,3.80859375,-4.58984375
1484,3.587890625,-4.35546875
1485,3.751953125,-4.53515625
1486,3.810546875,-4.59375
1487,3.794921875,-4.578125
1488,3.8046875,-4.58984375
1489,3.8046875,-4.58984375
1490,3.806640625,-4.58984375
1491,3.814453125,-4.59375
1492,3.806640625,-4.58984375
1493,3.8046875,-4.58984375
1494,3.810546875,-4.59375
1495,3.22265625,-3.931640625
1496,3.44140625,-4.18359375
1497,3.810546875,-4.59375
1498,-2.443359375,3.025390625
1499,3.75,-4.53125
1500,3.8046875,-4.58984375
1501,3.8046875,-4.58984375
1502,3.802734375,-4.5859375
1503,3.80078125,-4.58203125
1504,3.810546875,-4.59375
1505,3.806640625,-4.58984375
1506,3.607421875,-4.375
1507,3.8125,-4.59375
1508,3.708984375,-4.48828125
1509,3.810546875,-4.59375
1510,3.8046875,-4.58984375
1511,3.677734375,-4.453125
1512,3.8046875,-4.58984375
1513,3.810546875,-4.59375
1514,3.8046875,-4.58984375
1515,3.814453125,-4.59375
1516,3.431640625,-4.17578125
1517,3.7421875,-4.52734375
1518,2.8984375,-3.541015625
1519,3.451171875,-4.19921875
1520,3.728515625,-4.51171875
1521,3.80078125,-4.5859375
1522,3.8125,-4.59375
1523,3.806640625,-4.5859375
1524,3.806640625,-4.58984375
1525,3.8125,-4.59375
1526,3.810546875,-4.59375
1527,-2.412109375,2.98828125
1528,3.8046875,-4.58984375
1529,3.791015625,-4.578125
1530,3.458984375,-4.20703125
1531,-0.8212890625,1.341796875
1532,2.810546875,-3.435546875
1533,3.443359375,-4.1953125
1534,3.337890625,-4.0625
1535,3.798828125,-4.578125
1536,3.8125,-4.59375
1537,-2.443359375,3.025390625
1538,3.810546875,-4.59375
1539,3.791015625,-4.5703125
1540,3.806640625,-4.58984375
1541,3.783203125,-4.56640625
1542,3.66796875,-4.4453125
1543,3.798828125,-4.578125
1544,3.810546875,-4.59375
1545,3.298828125,-4.0234375
1546,3.810546875,-4.59375
1547,3.73828125,-4.51953125
1548,3.806640625,-4.58984375
1549,3.482421875,-4.23828125
1550,3.810546875,-4.59375
1551,3.677734375,-4.453125
1552,3.8125,-4.59375
1553,3.763671875,-4.55078125
1554,3.666015625,-4.44140625
1555,3.771484375,-4.55859375
1556,3.794921875,-4.58203125
1557,3.806640625,-4.58984375
1558,-2.43359375,3.015625
1559,3.8125,-4.59375
1560,3.810546875,-4.59375
1561,3.8046875,-4.58984375
1562,-2.443359375,3.025390625
1563,3.810546875,-4.59375
1564,3.8046875,-4.58984375
1565,3.80859375,-4.58984375
1566,3.138671875,-3.83203125
1567,3.810546875,-4.59375
1568,3.806640625,-4.58984375
1569,3.76953125,-4.5546875
1570,2.87890625,-3.525390625
1571,3.8046875,-4.58984375
1572,3.80859375,-4.58984375
1573,3.796875,-4.58203125
1574,3.810546875,-4.59375
1575,3.763671875,-4.55078125
1576,-2.443359375,3.025390625
1577,3.806640625,-4.58984375
1578,3.810546875,-4.59375
1579,3.814453125,-4.59375
1580,3.8125,-4.59375
1581,3.8046875,-4.58984375
1582,3.806640625,-4.58984375
1583,3.810546875,-4.59375
1584,3.748046875,-4.53125
1585,3.76953125,-4.55078125
1586,3.771484375,-4.5546875
1587,3.8046875,-4.58984375
1588,3.810546875,-4.59375
1589,3.8125,-4.59375
1590,3.80078125,-4.5859375
1591,3.224609375,-3.9375
1592,3.791015625,-4.578125
1593,3.744140625,-4.53125
1594,3.755859375,-4.53125
1595,3.57421875,-4.34375
1596,3.798828125,-4.58203125
1597,3.6875,-4.46484375
1598,3.796875,-4.58203125
1599,3.521484375,-4.28125
1600,3.80078125,-4.58984375
1601,3.810546875,-4.59375
1602,3.79296875,-4.578125
1603,3.794921875,-4.578125
1604,3.75,-4.53515625
1605,3.427734375,-4.16796875
1606,-2.443359375,3.025390625
1607,3.806640625,-4.58984375
1608,3.810546875,-4.59375
1609,0.81005859375,-1.0341796875
1610,3.8046875,-4.58984375
1611,2.732421875,-3.3515625
1612,3.7734375,-4.5546875
1613,3.8125,-4.59375
1614,3.703125,-4.4765625
1615,3.8046875,-4.58984375
1616,3.806640625,-4.58984375
1617,3.771484375,-4.55078125
1618,3.810546875,-4.59375
1619,3.44140625,-4.19140625
1620,3.349609375,-4.08203125
1621,3.80859375,-4.58984375
1622,3.8125,-4.59375
1623,3.810546875,-4.58984375
1624,3.8046875,-4.58984375
1625,3.6015625,-4.37109375
1626,3.806640625,-4.58984375
1627,3.810546875,-4.59375
1628,3.779296875,-4.5625
1629,3.8125,-4.59375
1630,3.802734375,-4.5859375
1631,-2.443359375,3.025390625
1632,3.6875,-4.46484375
1633,3.326171875,-4.0546875
1634,3.8046875,-4.58984375
1635,3.8046875,-4.58984375
1636,3.806640625,-4.58984375
1637,3.599609375,-4.37109375
1638,3.759765625,-4.53515625
1639,3.673828125,-4.44921875
1640,3.541015625,-4.30078125
1641,3.806640625,-4.58984375
1642,3.3203125,-4.046875
1643,-2.4375,3.0234375
1644,3.810546875,-4.59375
1645,-2.44140625,3.025390625
1646,3.8125,-4.59375
1647,3.802734375,-4.58203125
1648,0.337158203125,-0.283935546875
1649,3.810546875,-4.59375
1650,3.806640625,-4.58984375
1651,3.798828125,-4.58203125
1652,3.810546875,-4.59375
1653,3.806640625,-4.58984375
1654,3.810546875,-4.59375
1655,3.75,-4.53125
1656,2.73828125,-3.357421875
1657,3.810546875,-4.59375
1658,3.810546875,-4.58984375
1659,3.806640625,-4.58984375
1660,3.759765625,-4.546875
1661,3.75390625,-4.53515625
1662,-2.44140625,3.025390625
1663,3.755859375,-4.5390625
1664,3.6875,-4.46875
1665,3.806640625,-4.58984375
1666,3.734375,-4.515625
1667,2.9140625,-3.56640625
1668,3.373046875,-4.109375
1669,3.701171875,-4.4765625
1670,3.79296875,-4.58203125
1671,3.8046875,-4.58984375
1672,3.748046875,-4.52734375
1673,3.74609375,-4.52734375
1674,3.810546875,-4.59375
1675,3.515625,-4.26953125
1676,3.810546875,-4.58984375
1677,3.783203125,-4.56640625
1678,3.80078125,-4.5859375
1679,3.806640625,-4.58984375
1680,3.791015625,-4.578125
1681,3.80859375,-4.59375
1682,3.796875,-4.58203125
1683,3.740234375,-4.5234375
1684,3.767578125,-4.55078125
1685,-2.443359375,3.025390625
1686,3.8125,-4.59375
1687,3.806640625,-4.58984375
1688,3.8046875,-4.5859375
1689,3.7890625,-4.5703125
1690,3.57421875,-4.3359375
1691,3.810546875,-4.59375
1692,3.806640625,-4.58984375
1693,3.806640625,-4.58984375
1694,3.798828125,-4.58203125
1695,3.80078125,-4.5859375
1696,3.791015625,-4.5703125
1697,3.775390625,-4.5625
1698,-2.443359375,3.025390625
1699,3.80859375,-4.59375
1700,3.7890625,-4.56640625
1701,-2.435546875,3.01953125
1702,3.7734375,-4.5546875
1703,-2.44140625,3.0234375
1704,3.560546875,-4.32421875
1705,3.466796875,-4.2109375
1706,3.62109375,-4.390625
1707,3.779296875,-4.55859375
1708,3.8046875,-4.58984375
1709,3.677734375,-4.453125
1710,3.810546875,-4.59375
1711,3.771484375,-4.5546875
1712,3.798828125,-4.58203125
1713,3.8046875,-4.58984375
1714,3.810546875,-4.59375
1715,3.73828125,-4.5234375
1716,3.6484375,-4.41796875
1717,3.8125,-4.59375
1718,3.8125,-4.59375
1719,3.814453125,-4.59375
1720,3.578125,-4.34765625
1721,3.806640625,-4.58984375
1722,-2.443359375,3.025390625
1723,3.8046875,-4.58984375
1724,3.1640625,-3.865234375
1725,3.806640625,-4.58984375
1726,2.501953125,-3.060546875
1727,3.806640625,-4.58984375
1728,3.810546875,-4.59375
1729,3.80859375,-4.58984375
1730,3.8125,-4.59375
1731,3.79296875,-4.58203125
1732,3.810546875,-4.59375
1733,3.625,-4.39453125
1734,3.8046875,-4.58984375
1735,3.751953125,-4.53515625
1736,3.810546875,-4.59375
1737,3.806640625,-4.58984375
1738,3.806640625,-4.58984375
1739,3.810546875,-4.59375
1740,3.654296875,-4.42578125
1741,3.759765625,-4.546875
1742,3.806640625,-4.58984375
1743,3.810546875,-4.59375
1744,3.814453125,-4.59375
1745,3.765625,-4.55078125
1746,3.7890625,-4.5703125
1747,3.775390625,-4.5625
1748,3.75390625,-4.54296875
1749,3.814453125,-4.59375
1750,3.603515625,-4.375
1751,3.32421875,-4.05078125
1752,3.814453125,-4.59375
1753,3.80859375,-4.58984375
1754,3.8125,-4.59375
1755,2.880859375,-3.52734375
1756,3.80859375,-4.58984375
1757,3.806640625,-4.58984375
1758,3.751953125,-4.53515625
1759,3.11328125,-3.80078125
1760,0.4423828125,-0.52880859375
1761,-2.443359375,3.025390625
1762,3.0625,-3.73828125
1763,3.80859375,-4.58984375
1764,3.796875,-4.58203125
1765,3.794921875,-4.58203125
1766,-2.443359375,3.025390625
1767,3.546875,-4.30859375
1768,3.810546875,-4.59375
1769,3.576171875,-4.34375
1770,3.466796875,-4.21875
1771,3.7265625,-4.5078125
1772,3.80078125,-4.5859375
1773,3.81640625,-4.59375
1774,3.236328125,-3.9453125
1775,3.515625,-4.2734375
1776,3.3671875,-4.10546875
1777,3.76953125,-4.55078125
1778,3.81640625,-4.59375
1779,3.806640625,-4.5859375
1780,3.8125,-4.59375
1781,3.783203125,-4.56640625
1782,3.802734375,-4.58203125
1783,3.521484375,-4.28515625
1784,3.759765625,-4.546875
1785,3.814453125,-4.59375
1786,3.798828125,-4.58203125
1787,3.810546875,-4.58984375
1788,3.810546875,-4.59375
1789,3.8046875,-4.58984375
1790,3.810546875,-4.58984375
1791,3.8125,-4.59375
1792,3.6640625,-4.44140625
1793,3.80078125,-4.5859375
1794,3.595703125,-4.359375
1795,3.580078125,-4.34765625
1796,3.814453125,-4.59375
1797,3.8046875,-4.58984375
1798,3.6796875,-4.453125
1799,3.810546875,-4.59375
1800,3.806640625,-4.58984375
1801,3.8125,-4.59375
1802,3.75,-4.53125
1803,3.810546875,-4.58984375
1804,3.8046875,-4.58984375
1805,3.69140625,-4.47265625
1806,3.591796875,-4.359375
1807,3.80859375,-4.58984375
1808,3.806640625,-4.58984375
1809,3.806640625,-4.58984375
1810,3.798828125,-4.58203125
1811,3.810546875,-4.59375
1812,3.806640625,-4.58984375
1813,3.810546875,-4.58984375
1814,3.794921875,-4.578125
1815,3.654296875,-4.42578125
1816,3.814453125,-4.59375
1817,3.7578125,-4.546875
1818,-1.0771484375,1.5908203125
1819,3.744140625,-4.52734375
1820,3.560546875,-4.3203125
1821,3.8046875,-4.58984375
1822,3.806640625,-4.58984375
1823,3.8125,-4.59375
1824,3.6875,-4.46484375
1825,3.8046875,-4.58984375
1826,3.376953125,-4.11328125
1827,3.810546875,-4.58984375
1828,3.806640625,-4.58984375
1829,3.81640625,-4.59375
1830,-2.43359375,3.015625
1831,3.810546875,-4.59375
1832,3.78515625,-4.5703125
1833,3.7890625,-4.56640625
1834,3.79296875,-4.57421875
1835,3.798828125,-4.58203125
1836,3.810546875,-4.59375
1837,3.810546875,-4.59375
1838,3.8046875,-4.5859375
1839,3.791015625,-4.5703125
1840,3.80078125,-4.5859375
1841,3.787109375,-4.56640625
1842,3.810546875,-4.58984375
1843,3.810546875,-4.58984375
1844,3.2734375,-3.99609375
1845,2.271484375,-2.806640625
1846,3.794921875,-4.578125
1847,3.802734375,-4.58984375
1848,-2.435546875,3.021484375
1849,3.806640625,-4.58984375
1850,3.806640625,-4.58984375
1851,3.7421875,-4.52734375
1852,-2.443359375,3.025390625
1853,3.80859375,-4.59375
1854,3.814453125,-4.59375
1855,3.806640625,-4.58984375
1856,3.806640625,-4.58984375
1857,3.302734375,-4.0234375
1858,3.783203125,-4.56640625
1859,3.291015625,-4.01171875
1860,3.61328125,-4.38671875
1861,3.806640625,-4.58984375
1862,3.794921875,-4.578125
1863,3.810546875,-4.59375
